"1","Brass: Birmingham","ブラス：バーミンガム","2018","8.409","3.87","3,4","Gavan Brown,Matt Tolman,Martin Wallace","https://boardgamegeek.com/boardgame/224517/brass-birmingham"
"331","Foundations of Rome","","2022","7.143","1.95","3,4","Emerson Matsuuchi","https://boardgamegeek.com/boardgame/284189/foundations-of-rome"
"332","Lost Cities","ロストシティ","1999","7.142","1.48","2","Reiner Knizia","https://boardgamegeek.com/boardgame/50/lost-cities"
"333","Dungeon Petz","","2011","7.141","3.62","4","Vlaada Chvátil","https://boardgamegeek.com/boardgame/97207/dungeon-petz"
"334","Sea Salt & Paper","シーソルト＆ペーパー","2022","7.141","1.47","2","Bruno Cathala,Théo Rivière","https://boardgamegeek.com/boardgame/367220/sea-salt-and-paper"
"335","Love Letter","","2019","7.137","1.12","4","Seiji Kanai","https://boardgamegeek.com/boardgame/277085/love-letter"
"336","For Sale","フォーセール","1997","7.136","1.25","5","Stefan Dorra","https://boardgamegeek.com/boardgame/172/for-sale"
"337","Power Grid Deluxe: Europe/North America","新電力会社　デラックス　完全日本語版","2014","7.135","3.19","4,5","Friedemann Friese","https://boardgamegeek.com/boardgame/155873/power-grid-deluxe-europenorth-america"
"338","Space Alert","スペース・アラート","2008","7.135","2.97","4,5","Vlaada Chvátil","https://boardgamegeek.com/boardgame/38453/space-alert"
"339","Age of Empires III: The Age of Discovery","","2007","7.134","3.12","4,5","Glenn Drover","https://boardgamegeek.com/boardgame/22545/age-of-empires-iii-the-age-of-discovery"
"340","Imperium: Classics","帝国の時代：インペリウム・クラシック","2021","7.134","3.6","1,2","Nigel Buckle,Dávid Turczi","https://boardgamegeek.com/boardgame/318184/imperium-classics"
"341","Apiary","エイピアリー","2023","7.132","2.96","3","Connie Vogelmann","https://boardgamegeek.com/boardgame/400314/apiary"
"342","Cloudspire","","2019","7.131","4.4","1,2","Josh J. Carlson,Adam Carlson,Josh Wielgus","https://boardgamegeek.com/boardgame/262211/cloudspire"
"343","The King's Dilemma","キングスジレンマ","2019","7.13","2.24","5","Hjalmar Hach,Lorenzo Silva","https://boardgamegeek.com/boardgame/245655/the-kings-dilemma"
"344","Cat in the Box: Deluxe Edition","","2022","7.13","2.04","4","Muneyuki Yokouchi (横内宗幸)","https://boardgamegeek.com/boardgame/345972/cat-in-the-box-deluxe-edition"
"345","The King Is Dead: Second Edition","","2020","7.129","2.14","3","Peer Sylvester","https://boardgamegeek.com/boardgame/319966/the-king-is-dead-second-edition"
"346","The Great Zimbabwe","","2012","7.129","3.69","4","Jeroen Doumen,Joris Wiersinga","https://boardgamegeek.com/boardgame/111341/the-great-zimbabwe"
"347","Acquire","アクワイア","1963","7.128","2.49","4","Sid Sackson","https://boardgamegeek.com/boardgame/5/acquire"
"348","Imperial Settlers","インペリアル・セトラーズ","2014","7.127","2.77","2","Ignacy Trzewiczek","https://boardgamegeek.com/boardgame/154203/imperial-settlers"
"349","Nemo's War (Second Edition)","ネモの戦い ～海底二万マイルを超えて～","2017","7.126","3.28","1","Chris Taylor (I)","https://boardgamegeek.com/boardgame/187617/nemos-war-second-edition"
"350","Survive: Escape from Atlantis!","アイランド","1982","7.126","1.69","4","Julian Courtland-Smith","https://boardgamegeek.com/boardgame/2653/survive-escape-from-atlantis"
"351","Love Letter","ラブレター","2012","7.125","1.18","4","Seiji Kanai","https://boardgamegeek.com/boardgame/129622/love-letter"
"352","Glass Road","グラスロード","2013","7.124","2.95","2","Uwe Rosenberg","https://boardgamegeek.com/boardgame/143693/glass-road"
"353","Fury of Dracula (Third/Fourth Edition)","ドラキュラの逆襲","2015","7.122","3.28","3,5","Frank Brooks,Stephen Hand,Kevin Wilson","https://boardgamegeek.com/boardgame/181279/fury-of-dracula-thirdfourth-edition"
"354","Tikal","","1999","7.121","2.78","4","Michael Kiesling,Wolfgang Kramer","https://boardgamegeek.com/boardgame/54/tikal"
"355","The Witcher: Old World","","2023","7.121","2.87","2,3","Łukasz Woźniak","https://boardgamegeek.com/boardgame/331106/the-witcher-old-world"
"356","Bunny Kingdom","バニーキングダム","2017","7.119","2.3","4","Richard Garfield","https://boardgamegeek.com/boardgame/184921/bunny-kingdom"
"357","Summoner Wars: Master Set","","2011","7.118","2.52","2","Colby Dauch","https://boardgamegeek.com/boardgame/93260/summoner-wars-master-set"
"358","Century: Spice Road","センチュリー・スパイスロード","2017","7.118","1.8","3,4","Emerson Matsuuchi","https://boardgamegeek.com/boardgame/209685/century-spice-road"
"359","Summoner Wars (Second Edition)","","2021","7.117","2.6","2","Colby Dauch","https://boardgamegeek.com/boardgame/332800/summoner-wars-second-edition"
"360","Bruges","ブリュージュ","2013","7.116","2.75","3","Stefan Feld","https://boardgamegeek.com/boardgame/136888/bruges"
"361","Imperial 2030","","2009","7.116","3.51","4","Mac Gerdts","https://boardgamegeek.com/boardgame/54138/imperial-2030"
"362","Awkward Guests: The Walton Case","厄介なゲストたち：ウォルトン氏殺害事件","2016","7.114","2.33","4","Ron Gonzalo García","https://boardgamegeek.com/boardgame/188866/awkward-guests-the-walton-case"
"363","Heaven & Ale","ヘブン＆エール","2017","7.113","3.17","4","Michael Kiesling,Andreas Schmidt","https://boardgamegeek.com/boardgame/227789/heaven-and-ale"
"364","Destinies","デスティニーズ","2021","7.113","1.92","2","Michał Gołąb Gołębiowski,Filip Miłuński","https://boardgamegeek.com/boardgame/285192/destinies"
"365","Tiny Epic Galaxies","","2015","7.112","2.15","3","Scott Almes","https://boardgamegeek.com/boardgame/163967/tiny-epic-galaxies"
"366","Alien Frontiers","エイリアン・フロンティア 日本語版","2010","7.109","2.57","3,4","Tory Niemann","https://boardgamegeek.com/boardgame/48726/alien-frontiers"
"367","Nusfjord","ヌースフィヨルド","2017","7.108","2.85","1,3","Uwe Rosenberg","https://boardgamegeek.com/boardgame/234277/nusfjord"
"368","Runewars","","2010","7.107","3.78","4","Corey Konieczka","https://boardgamegeek.com/boardgame/59294/runewars"
"369","Chinatown","","1999","7.107","2.23","5","Karsten Hartwig","https://boardgamegeek.com/boardgame/47/chinatown"
"370","Wayfarers of the South Tigris","","2022","7.104","3.8","2","S J Macdonald,Shem Phillips","https://boardgamegeek.com/boardgame/350316/wayfarers-of-the-south-tigris"
"371","Exit: The Game – The Abandoned Cabin","EXIT 脱出：ザ・ゲーム 荒れ果てた小屋","2016","7.104","2.55","2","Inka Brand,Markus Brand","https://boardgamegeek.com/boardgame/203420/exit-the-game-the-abandoned-cabin"
"372","Project L","","2020","7.102","1.55","2,3","Michal Mikeš,Jan Soukal,Adam Španěl","https://boardgamegeek.com/boardgame/260180/project-l"
"373","Small World","スモールワールド","2009","7.101","2.35","4","Philippe Keyaerts","https://boardgamegeek.com/boardgame/40692/small-world"
"374","Burgle Bros.","","2015","7.099","2.31","3","Tim Fowers","https://boardgamegeek.com/boardgame/172081/burgle-bros"
"375","Flamecraft","フレイムクラフト","2022","7.096","2.19","3","Manny Vega","https://boardgamegeek.com/boardgame/336986/flamecraft"
"376","Raiders of Scythia","スキタイの侵略者","2020","7.096","2.76","3","Shem Phillips","https://boardgamegeek.com/boardgame/301880/raiders-of-scythia"
"377","Merchants & Marauders","","2010","7.096","3.25","4","Kasper Aagaard,Christian Marcussen","https://boardgamegeek.com/boardgame/25292/merchants-and-marauders"
"378","Above and Below","アバブ&ビロウ","2015","7.096","2.52","3","Ryan Laukat","https://boardgamegeek.com/boardgame/172818/above-and-below"
"379","Dead of Winter: The Long Night","","2016","7.095","3.35","4","Jonathan Gilmour-Long,Isaac Vega","https://boardgamegeek.com/boardgame/193037/dead-of-winter-the-long-night"
"380","Arboretum","","2015","7.094","2.13","2","Dan Cassar","https://boardgamegeek.com/boardgame/140934/arboretum"
"381","Innovation","イノベーション","2010","7.094","2.77","2","Carl Chudyk","https://boardgamegeek.com/boardgame/63888/innovation"
"382","Neuroshima Hex! 3.0","","2006","7.093","2.61","2","Michał Oracz","https://boardgamegeek.com/boardgame/21241/neuroshima-hex-30"
"383","Bonfire","黄昏の篝火","2020","7.093","3.63","3","Stefan Feld","https://boardgamegeek.com/boardgame/304420/bonfire"
"384","Antiquity","","2004","7.091","4.32","2,3","Jeroen Doumen,Joris Wiersinga","https://boardgamegeek.com/boardgame/13122/antiquity"
"385","Mission: Red Planet (Second/Third Edition)","","2015","7.088","2.2","4","Bruno Cathala,Bruno Faidutti","https://boardgamegeek.com/boardgame/176920/mission-red-planet-secondthird-edition"
"386","Bärenpark","クマ牧場","2017","7.087","1.66","4","Phil Walker-Harding","https://boardgamegeek.com/boardgame/219513/barenpark"
"387","Sid Meier's Civilization: The Board Game","シドマイヤーズ・シヴィライゼーション：ボードゲーム","2010","7.086","3.9","4","Kevin Wilson","https://boardgamegeek.com/boardgame/77130/sid-meiers-civilization-the-board-game"
"388","Furnace","","2020","7.086","2.32","3,4","Ivan Lashin","https://boardgamegeek.com/boardgame/318084/furnace"
"389","Sidereal Confluence","","2017","7.085","3.54","6","TauCeti Deichmann","https://boardgamegeek.com/boardgame/202426/sidereal-confluence"
"390","Letters from Whitechapel","ホワイトチャペル","2011","7.084","2.65","2","Gabriele Mari,Gianluca Santopietro","https://boardgamegeek.com/boardgame/59959/letters-from-whitechapel"
"391","Tekhenu: Obelisk of the Sun","","2020","7.084","4.06","3","Daniele Tascini,Dávid Turczi","https://boardgamegeek.com/boardgame/297030/tekhenu-obelisk-of-the-sun"
"392","Dungeon Lords","ダンジョン・ロード","2009","7.083","3.57","4","Vlaada Chvátil","https://boardgamegeek.com/boardgame/45315/dungeon-lords"
"393","Dixit","ディクシット","2008","7.083","1.2","5,6","Jean-Louis Roubira","https://boardgamegeek.com/boardgame/39856/dixit"
"394","Gizmos","ギズモ第2版","2018","7.082","2.02","3","Phil Walker-Harding","https://boardgamegeek.com/boardgame/246192/gizmos"
"395","Mindbug: First Contact","","2022","7.081","1.95","2","Skaff Elias,Richard Garfield,Marvin Hegen,Christian Kudahl","https://boardgamegeek.com/boardgame/345584/mindbug-first-contact"
"396","BattleLore: Second Edition","","2013","7.079","2.72","2","Richard Borg,Robert A. Kouba","https://boardgamegeek.com/boardgame/146439/battlelore-second-edition"
"397","Harry Potter: Hogwarts Battle","","2016","7.076","2.08","2,4","Sean Fletcher,Forrest-Pruzan Creative,Kami Mandell,Andrew Wolf","https://boardgamegeek.com/boardgame/199042/harry-potter-hogwarts-battle"
"398","Takenoko","タケノコ","2011","7.075","1.98","3","Antoine Bauza","https://boardgamegeek.com/boardgame/70919/takenoko"
"399","Ginkgopolis","銀杏都市（ギンコポリス）","2012","7.073","2.91","2,3","Xavier Georges","https://boardgamegeek.com/boardgame/128271/ginkgopolis"
"400","Marvel United: X-Men","","2021","7.073","1.96","3","Andrea Chiarvesio,Eric M. Lang,Francesco Rugerfred Sedda","https://boardgamegeek.com/boardgame/336382/marvel-united-x-men"
"401","Dorfromantik: The Board Game","ドーフロマンティック　ボードゲーム","2022","7.073","1.67","1,2","Michael Palm,Lukas Zach","https://boardgamegeek.com/boardgame/370591/dorfromantik-the-board-game"
"402","Pax Renaissance: 2nd Edition","","2021","7.071","4.61","2,3","Phil Eklund,Matt Eklund","https://boardgamegeek.com/boardgame/308119/pax-renaissance-2nd-edition"
"403","Thunder Road: Vendetta","","2023","7.07","1.93","4","Dave Chalker,Brett Myers","https://boardgamegeek.com/boardgame/342070/thunder-road-vendetta"
"404","Mysterium","ミステリウム","2015","7.069","1.89","5,6","Oleksandr Nevskiy,Oleg Sidorenko","https://boardgamegeek.com/boardgame/181304/mysterium"
"405","Ghost Stories","","2008","7.067","2.9","4","Antoine Bauza","https://boardgamegeek.com/boardgame/37046/ghost-stories"
"406","Faraway","ファラウェイ","2023","7.066","1.87","2,3","Johannes Goupy,Corentin Lebrat","https://boardgamegeek.com/boardgame/385761/faraway"
"407","The Resistance","レジスタンス","2009","7.065","1.59","7","Don Eskridge","https://boardgamegeek.com/boardgame/41114/the-resistance"
"408","Lords of Hellas","","2018","7.064","3.33","4","Adam Kwapiński","https://boardgamegeek.com/boardgame/222509/lords-of-hellas"
"409","San Juan","サンファン","2004","7.063","2.29","3","Andreas Seyfarth","https://boardgamegeek.com/boardgame/8217/san-juan"
"410","Agricola: All Creatures Big and Small","アグリコラ：牧場の動物たち","2012","7.063","2.35","2","Uwe Rosenberg","https://boardgamegeek.com/boardgame/119890/agricola-all-creatures-big-and-small"
"411","Abyss","","2014","7.062","2.32","4","Bruno Cathala,Charles Chevallier","https://boardgamegeek.com/boardgame/155987/abyss"
"412","Carpe Diem","","2018","7.062","2.51","3","Stefan Feld","https://boardgamegeek.com/boardgame/245934/carpe-diem"
"413","Star Wars: Armada","","2015","7.062","3.16","2","James Kniffen,Christian T. Petersen","https://boardgamegeek.com/boardgame/163745/star-wars-armada"
"414","Maria","","2009","7.062","3.59","3","Richard Sivél","https://boardgamegeek.com/boardgame/40354/maria"
"415","Blood Bowl: Team Manager – The Card Game","","2011","7.061","2.34","4","Jay Little","https://boardgamegeek.com/boardgame/90137/blood-bowl-team-manager-the-card-game"
"416","Air, Land & Sea","","2019","7.06","1.69","2","Jon Perry","https://boardgamegeek.com/boardgame/247367/air-land-and-sea"
"417","51st State: Master Set","","2016","7.06","2.9","2","Ignacy Trzewiczek","https://boardgamegeek.com/boardgame/192458/51st-state-master-set"
"418","Hannibal: Rome vs. Carthage","","1996","7.06","3.45","2","Mark Simonitch","https://boardgamegeek.com/boardgame/234/hannibal-rome-vs-carthage"
"419","Dead Reckoning","","2022","7.058","3.43","3","John D. Clair","https://boardgamegeek.com/boardgame/276182/dead-reckoning"
"420","Schotten Totten","","1999","7.057","1.69","2","Reiner Knizia","https://boardgamegeek.com/boardgame/372/schotten-totten"
"421","Frostpunk: The Board Game","","2022","7.055","4.35","1","Adam Kwapiński","https://boardgamegeek.com/boardgame/311988/frostpunk-the-board-game"
"422","Altiplano","ボードゲーム アルティプラーノ","2017","7.055","3.29","3","Reiner Stockhausen","https://boardgamegeek.com/boardgame/234487/altiplano"
"423","Unmatched: Robin Hood vs. Bigfoot","","2019","7.053","1.9","2","Rob Daviau,Justin D. Jacobson","https://boardgamegeek.com/boardgame/274638/unmatched-robin-hood-vs-bigfoot"
"424","Newton","","2018","7.051","3.38","3","Simone Luciani,Nestore Mangone","https://boardgamegeek.com/boardgame/244711/newton"
"425","Fall of Rome","パンデミック：ローマの落日","2018","7.05","2.46","3","Matt Leacock,Paolo Mori","https://boardgamegeek.com/boardgame/260428/fall-of-rome"
"426","The Guild of Merchant Explorers","ザ・ギルド・オブ・マーチャント・エクスプローラーズ","2022","7.05","2.04","2","Matthew Dunstan,Brett J. Gilbert","https://boardgamegeek.com/boardgame/350933/the-guild-of-merchant-explorers"
"427","Smartphone Inc.","","2018","7.049","2.77","5","Ivan Lashin","https://boardgamegeek.com/boardgame/246684/smartphone-inc"
"428","The Pillars of the Earth","","2006","7.049","2.81","4","Michael Rieneck,Stefan Stadler","https://boardgamegeek.com/boardgame/24480/the-pillars-of-the-earth"
"429","Notre Dame","","2007","7.048","2.74","3,4","Stefan Feld","https://boardgamegeek.com/boardgame/25554/notre-dame"
"430","Twice as Clever!","","2019","7.046","2.29","2","Wolfgang Warsch","https://boardgamegeek.com/boardgame/269210/twice-as-clever"
"431","Expeditions","","2023","7.044","3.04","3","Jamey Stegmaier","https://boardgamegeek.com/boardgame/379078/expeditions"
"432","Mage Wars Arena","","2012","7.042","3.68","2","Bryan Pope,Benjamin Pope","https://boardgamegeek.com/boardgame/101721/mage-wars-arena"
"433","The Lord of the Rings: The Card Game – Revised Core Set","","2022","7.041","3.57","1,2","Nate French","https://boardgamegeek.com/boardgame/349067/the-lord-of-the-rings-the-card-game-revised-core-s"
"434","At the Gates of Loyang","洛陽の門にて","2009","7.04","3.11","2","Uwe Rosenberg","https://boardgamegeek.com/boardgame/39683/at-the-gates-of-loyang"
"435","The Godfather: Corleone's Empire","","2017","7.039","2.65","4","Eric M. Lang","https://boardgamegeek.com/boardgame/195539/the-godfather-corleones-empire"
"436","Gùgōng","","2018","7.037","3.07","3","Andreas Steding","https://boardgamegeek.com/boardgame/250458/gugong"
"437","Saint Petersburg","","2004","7.036","2.44","4","Bernd Brunnhofer","https://boardgamegeek.com/boardgame/9217/saint-petersburg"
"438","Marrakesh","マラケシュ","2022","7.027","3.4","3","Stefan Feld","https://boardgamegeek.com/boardgame/342810/marrakesh"
"439","Arkham Horror","アーカムホラー","2005","7.026","3.58","4","Richard Launius,Kevin Wilson","https://boardgamegeek.com/boardgame/15987/arkham-horror"
"440","Blitzkrieg!: World War Two in 20 Minutes","","2019","7.026","1.93","2","Paolo Mori","https://boardgamegeek.com/boardgame/258210/blitzkrieg-world-war-two-in-20-minutes"
"441","King of Tokyo","キング・オブ・トーキョー","2011","7.025","1.49","4,5","Richard Garfield","https://boardgamegeek.com/boardgame/70323/king-of-tokyo"
"442","Honey Buzz","ハニーバズ","2020","7.024","2.73","3","Paul Salomon","https://boardgamegeek.com/boardgame/284742/honey-buzz"
"443","Downforce","ダウンフォース","2017","7.023","1.72","3,6","Rob Daviau,Justin D. Jacobson,Wolfgang Kramer","https://boardgamegeek.com/boardgame/215311/downforce"
"444","Die Macher","","1986","7.022","4.31","5","Karl-Heinz Schmiel","https://boardgamegeek.com/boardgame/1/die-macher"
"445","Cartographers Heroes","カートグラファー 勇者たちの門出","2021","7.021","2.01","3,4","Jordy Adan,John Brieger","https://boardgamegeek.com/boardgame/315767/cartographers-heroes"
"446","Dice Forge","ダイスフォージ","2017","7.02","1.97","4","Régis Bonnessée","https://boardgamegeek.com/boardgame/194594/dice-forge"
"447","Endeavor","エンデバー","2009","7.019","2.91","4,5","Carl de Visser,Jarratt Gray","https://boardgamegeek.com/boardgame/33160/endeavor"
"448","In the Year of the Dragon","","2007","7.019","3.08","4,5","Stefan Feld","https://boardgamegeek.com/boardgame/31594/in-the-year-of-the-dragon"
"449","Chess","","1475","7.018","3.66","2","(Uncredited)","https://boardgamegeek.com/boardgame/171/chess"
"450","Skull","スカル","2011","7.018","1.12","5,6","Hervé Marly","https://boardgamegeek.com/boardgame/92415/skull"
"451","Akropolis","アクロポリス","2022","7.017","1.79","3","Jules Messaud","https://boardgamegeek.com/boardgame/357563/akropolis"
"452","Ticket to Ride: Märklin","","2006","7.017","2.24","4","Alan R. Moon","https://boardgamegeek.com/boardgame/21348/ticket-to-ride-marklin"
"453","London (Second Edition)","ロンドン","2017","7.016","2.73","3","Martin Wallace","https://boardgamegeek.com/boardgame/236191/london-second-edition"
"454","Tiny Towns","タイニータウン","2019","7.016","2.06","3","Peter McPherson","https://boardgamegeek.com/boardgame/265736/tiny-towns"
"455","Descent: Legends of the Dark","","2021","7.012","2.69","4","Kara Centell-Dunk,Nathan I. Hajek","https://boardgamegeek.com/boardgame/322708/descent-legends-of-the-dark"
"456","Cubitos","キュビトス","2021","7.012","2.17","4","John D. Clair","https://boardgamegeek.com/boardgame/298069/cubitos"
"457","Boonlake","ブーンレイク","2021","7.012","3.8","3","Alexander Pfister","https://boardgamegeek.com/boardgame/343905/boonlake"
"458","IKI","","2015","7.012","3.05","4","Koota Yamada","https://boardgamegeek.com/boardgame/177478/iki"
"459","Azul: Stained Glass of Sintra","アズール：シントラのステンドグラス","2018","7.011","2.01","3","Michael Kiesling","https://boardgamegeek.com/boardgame/256226/azul-stained-glass-of-sintra"
"460","Bruxelles 1893","","2013","7.01","3.58","4","Etienne Espreman","https://boardgamegeek.com/boardgame/144592/bruxelles-1893"
"461","San Juan (Second Edition)","サンファン2","2014","7.01","2.08","3","Andreas Seyfarth","https://boardgamegeek.com/boardgame/166669/san-juan-second-edition"
"462","Evolution: Climate","","2016","7.009","2.73","4","Dominic Crapuchettes,Dmitry Knorre,Sergey Machin","https://boardgamegeek.com/boardgame/182134/evolution-climate"
"463","King of Tokyo: Dark Edition","キング・オブ・トーキョー：ダークエディション","2020","7.009","1.61","4,5","Richard Garfield","https://boardgamegeek.com/boardgame/293141/king-of-tokyo-dark-edition"
"464","Codenames: Pictures","コードネーム：ピクチャーズ","2016","7.007","1.25","6","Vlaada Chvátil","https://boardgamegeek.com/boardgame/198773/codenames-pictures"
"465","Spartacus: A Game of Blood and Treachery","","2012","7.005","2.73","4","Aaron Dill,John Kovaleski,Sean Sweigart","https://boardgamegeek.com/boardgame/128671/spartacus-a-game-of-blood-and-treachery"
"466","Civilization","","1980","7.005","3.64","6,7","Francis Tresham","https://boardgamegeek.com/boardgame/71/civilization"
"467","Mythic Battles: Pantheon","","2017","7.005","3.05","2","Benoit Vogt","https://boardgamegeek.com/boardgame/186751/mythic-battles-pantheon"
"468","Here I Stand","","2006","7.005","4.19","6","Ed Beach","https://boardgamegeek.com/boardgame/17392/here-i-stand"
"469","Firefly: The Game","","2013","7.002","2.95","3","Aaron Dill,John Kovaleski,Sean Sweigart","https://boardgamegeek.com/boardgame/138161/firefly-the-game"
"470","Biblios","ビブリオス","2007","7.002","1.68","3","Steve Finn","https://boardgamegeek.com/boardgame/34219/biblios"
"471","Pan Am","","2020","7.001","2.41","3,4","Prospero Hall,Peter Lee","https://boardgamegeek.com/boardgame/303057/pan-am"
"472","Wavelength","ウェーブレングス","2019","6.999","1.11","6,8","Alex Hague,Justin Vickers,Wolfgang Warsch","https://boardgamegeek.com/boardgame/262543/wavelength"
"473","Keep the Heroes Out!","ヒーローお断り！","2022","6.999","2.47","2","Luís Brueh","https://boardgamegeek.com/boardgame/333255/keep-the-heroes-out"
"474","Sword & Sorcery","","2017","6.997","4.12","1,2","Simone Romano,Nunzio Surace","https://boardgamegeek.com/boardgame/170771/sword-and-sorcery"
"475","Ready Set Bet","","2022","6.997","1.33","6,8","John D. Clair","https://boardgamegeek.com/boardgame/351040/ready-set-bet"
"476","Santa Maria","","2017","6.993","3.03","3","Kristian Amundsen Østby,Eilif Svensson","https://boardgamegeek.com/boardgame/229220/santa-maria"
"477","Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures","","2016","6.993","2.22","2","Suzanne Goldberg,Gary Grady,Jérôme Ropert","https://boardgamegeek.com/boardgame/204305/sherlock-holmes-consulting-detective-jack-the-ripp"
"478","Space Hulk (Third Edition)","","2009","6.992","2.79","2","Richard Halliwell","https://boardgamegeek.com/boardgame/54625/space-hulk-third-edition"
"479","The Great Wall","","2021","6.99","3.92","3","Kamil 'Sanex' Cieśla,Robert Plesowicz,Łukasz Włodarczyk","https://boardgamegeek.com/boardgame/292375/the-great-wall"
"480","Imperium: Legends","帝国の時代：インペリウム・レジェンド","2021","6.99","3.74","1,2","Nigel Buckle,Dávid Turczi","https://boardgamegeek.com/boardgame/318182/imperium-legends"
"481","Imperial Struggle","","2020","6.989","4.06","2","Ananda Gupta,Jason Matthews","https://boardgamegeek.com/boardgame/206480/imperial-struggle"
"482","Fresco","フレスコ","2010","6.988","2.63","4","Wolfgang Panning,Marco Ruskowski,Marcel Süßelbeck","https://boardgamegeek.com/boardgame/66188/fresco"
"483","Sprawlopolis","","2018","6.988","1.82","1","Steven Aramini,Danny Devine,Paul Kluka","https://boardgamegeek.com/boardgame/251658/sprawlopolis"
"484","Millennium Blades","","2016","6.988","3.65","3,4","D. Brad Talton, Jr.","https://boardgamegeek.com/boardgame/151347/millennium-blades"
"485","Clash of Cultures","","2012","6.984","3.6","3,4","Christian Marcussen","https://boardgamegeek.com/boardgame/40765/clash-of-cultures"
"486","Stockpile","","2015","6.983","2.12","4,5","Brett Sobol,Seth Van Orden","https://boardgamegeek.com/boardgame/161614/stockpile"
"487","Flash Point: Fire Rescue","フラッシュポイント：火災救助隊","2011","6.983","2.2","4","Kevin Lanzing","https://boardgamegeek.com/boardgame/100901/flash-point-fire-rescue"
"488","Macao","","2009","6.982","3.13","3","Stefan Feld","https://boardgamegeek.com/boardgame/55670/macao"
"489","Nippon","","2015","6.981","3.77","4","Nuno Bizarro Sentieiro,Paulo Soledade","https://boardgamegeek.com/boardgame/154809/nippon"
"490","Commands & Colors: Napoleonics","","2010","6.981","2.75","2","Richard Borg","https://boardgamegeek.com/boardgame/62222/commands-and-colors-napoleonics"
"491","Kingsburg","","2007","6.98","2.42","4","Andrea Chiarvesio,Luca Iennaco","https://boardgamegeek.com/boardgame/27162/kingsburg"
"492","Thunderstone Quest","","2018","6.98","2.86","2","Mike Elliott,Bryan Reese,Mark Wootton","https://boardgamegeek.com/boardgame/215341/thunderstone-quest"
"493","Mice and Mystics","マイス＆ミスティクス","2012","6.978","2.73","4","Jerry Hawthorne","https://boardgamegeek.com/boardgame/124708/mice-and-mystics"
"494","Dune","","1979","6.978","3.45","6","Bill Eberle,Jack Kittredge,Peter Olotka","https://boardgamegeek.com/boardgame/121/dune"
"495","Mandala","マンダラ","2019","6.975","1.78","2","Trevor Benjamin,Brett J. Gilbert","https://boardgamegeek.com/boardgame/264241/mandala"
"496","Claustrophobia","","2009","6.975","2.48","2","Croc","https://boardgamegeek.com/boardgame/36932/claustrophobia"
"497","Woodcraft","","2022","6.974","3.82","3","Ross Arnold,Vladimír Suchý","https://boardgamegeek.com/boardgame/355093/woodcraft"
"498","PitchCar","","1995","6.973","1.12","5,6","Jean du Poël","https://boardgamegeek.com/boardgame/150/pitchcar"
"499","Lord of the Rings: The Confrontation","","2005","6.973","2.19","2","Reiner Knizia,Eric M. Lang,Christian T. Petersen","https://boardgamegeek.com/boardgame/18833/lord-of-the-rings-the-confrontation"
"500","Advanced Squad Leader","","1985","6.971","4.75","2","Don Greenwood","https://boardgamegeek.com/boardgame/243/advanced-squad-leader"